"cd_nom","GROUP2_INPN"
"1010851","Gastéropodes"
"1010853","Gastéropodes"
"1010855","Gastéropodes"
"1010856","Gastéropodes"
"1010857","Gastéropodes"
"1010859","Gastéropodes"
"1010887","Gastéropodes"
"1010896","Gastéropodes"
"1010898","Gastéropodes"
"1010901","Gastéropodes"
"1010921","Gastéropodes"
"1010930","Gastéropodes"
"1010934","Gastéropodes"
"1010935","Gastéropodes"
"1010936","Gastéropodes"
"1010938","Gastéropodes"
"1010940","Gastéropodes"
"1010945","Insectes"
"1010947","Insectes"
"1010948","Insectes"
"1010949","Insectes"
"1010950","Insectes"
"1010951","Insectes"
"1010952","Insectes"
"1010953","Insectes"
"1010954","Insectes"
"1010956","Insectes"
"1010957","Insectes"
"1010958","Insectes"
"1010959","Insectes"
"1010960","Insectes"
"1010979","Insectes"
"1010981","Insectes"
"1010982","Insectes"
"1011003","Insectes"
"101101","Angiospermes"
"1011069","Insectes"
"101107","Angiospermes"
"1011080","Insectes"
"1011082","Insectes"
"101110","Angiospermes"
"101114","Angiospermes"
"1011159","Poissons"
"1011199","Insectes"
"1011204","Arachnides"
"1011207","Insectes"
"1011208","Insectes"
"1011209","Insectes"
"101121","Angiospermes"
"101122","Angiospermes"
"1011222","Insectes"
"1011233","Insectes"
"1011235","Insectes"
"1011237","Insectes"
"101126","Angiospermes"
"1011261","Insectes"
"1011262","Insectes"
"1011264","Insectes"
"1011266","Insectes"
"1011267","Insectes"
"1011268","Insectes"
"1011270","Insectes"
"1011272","Insectes"
"1011274","Insectes"
"1011275","Insectes"
"1011276","Insectes"
"1011278","Insectes"
"1011279","Insectes"
"1011280","Insectes"
"1011281","Insectes"
"1011282","Insectes"
"1011283","Insectes"
"1011288","Insectes"
"1011292","Insectes"
"1011293","Insectes"
"1011294","Insectes"
"1011298","Insectes"
"101131","Angiospermes"
"1011322","Insectes"
"1011324","Insectes"
"1011328","Insectes"
"101133","Angiospermes"
"1011333","Insectes"
"1011337","Angiospermes"
"1011343","Insectes"
"1011344","Arachnides"
"1011345","Arachnides"
"101135","Angiospermes"
"1011350","Arachnides"
"1011354","Insectes"
"1011370","Insectes"
"1011372","Insectes"
"1011373","Insectes"
"1011374","Insectes"
"1011377","Insectes"
"1011378","Insectes"
"1011379","Insectes"
"1011380","Insectes"
"1011381","Insectes"
"1011383","Insectes"
"1011384","Insectes"
"1011385","Insectes"
"1011386","Insectes"
"1011387","Insectes"
"1011388","Insectes"
"1011389","Insectes"
"1011390","Insectes"
"1011392","Insectes"
"1011393","Insectes"
"1011394","Insectes"
"101141","Angiospermes"
"1011410","Insectes"
"1011411","Insectes"
"1011415","Insectes"
"1011438","Insectes"
"1011439","Insectes"
"101144","Angiospermes"
"1011440","Insectes"
"1011446","Hépatiques et Anthocérotes"
"1011454","Poissons"
"1011458","Insectes"
"1011473","Insectes"
"1011530","Insectes"
"101155","Angiospermes"
"1011557","Arachnides"
"1011559","Insectes"
"1011764","Insectes"
"1011765","Insectes"
"1011766","Insectes"
"101182","Angiospermes"
"1011831","Insectes"
"101188","Angiospermes"
"1011899","Gastéropodes"
"1011912","Gastéropodes"
"1011913","Insectes"
"1011914","Gastéropodes"
"1011915","Gastéropodes"
"1011918","Gastéropodes"
"1011919","Gastéropodes"
"1011925","Insectes"
"1011935","Insectes"
"1011940","Insectes"
"101196","Angiospermes"
"1012004","Angiospermes"
"1012007","Angiospermes"
"1012008","Angiospermes"
"101202","Angiospermes"
"1012085","Insectes"
"1012091","Insectes"
"1012093","Insectes"
"101210","Angiospermes"
"1012102","Gastéropodes"
"1012157","Angiospermes"
"1012169","Poissons"
"101217","Angiospermes"
"1012170","Insectes"
"1012171","Insectes"
"1012172","Insectes"
"1012173","Insectes"
"1012175","Insectes"
"1012176","Insectes"
"1012178","Insectes"
"1012180","Insectes"
"1012187","Insectes"
"101220","Angiospermes"
"101221","Angiospermes"
"101223","Angiospermes"
"1012277","Insectes"
"1012280","Insectes"
"1012281","Insectes"
"1012282","Insectes"
"1012283","Insectes"
"1012284","Insectes"
"1012292","Insectes"
"1012293","Insectes"
"1012297","Insectes"
"1012300","Insectes"
"1012301","Insectes"
"1012302","Insectes"
"1012309","Insectes"
"1012310","Insectes"
"1012313","Insectes"
"1012316","Insectes"
"1012327","Insectes"
"1012339","Insectes"
"1012342","Insectes"
"1012343","Insectes"
"1012344","Insectes"
"1012345","Insectes"
"1012346","Insectes"
"1012348","Insectes"
"1012367","Arachnides"
"101237","Angiospermes"
"1012377","Insectes"
"1012379","Insectes"
"1012380","Insectes"
"1012381","Insectes"
"1012382","Arachnides"
"1012385","Insectes"
"101239","Angiospermes"
"1012403","Insectes"
"1012421","Crustacés"
"1012422","Crustacés"
"1012423","Gastéropodes"
"1012426","Gastéropodes"
"1012427","Gastéropodes"
"1012428","Gastéropodes"
"1012429","Gastéropodes"
"1012430","Gastéropodes"
"1012431","Gastéropodes"
"1012432","Gastéropodes"
"1012433","Gastéropodes"
"1012434","Gastéropodes"
"1012435","Gastéropodes"
"1012436","Gastéropodes"
"1012437","Gastéropodes"
"1012438","Gastéropodes"
"1012439","Gastéropodes"
"1012440","Gastéropodes"
"1012441","Gastéropodes"
"1012442","Gastéropodes"
"1012443","Gastéropodes"
"1012444","Gastéropodes"
"1012448","Gastéropodes"
"1012449","Gastéropodes"
"1012450","Gastéropodes"
"1012451","Gastéropodes"
"1012452","Gastéropodes"
"1012453","Gastéropodes"
"1012454","Gastéropodes"
"1012456","Gastéropodes"
"1012457","Gastéropodes"
"1012458","Gastéropodes"
"1012459","Gastéropodes"
"1012460","Gastéropodes"
"1012461","Gastéropodes"
"1012462","Gastéropodes"
"1012463","Gastéropodes"
"1012464","Gastéropodes"
"1012465","Gastéropodes"
"1012466","Gastéropodes"
"1012467","Gastéropodes"
"1012468","Gastéropodes"
"1012470","Gastéropodes"
"1012473","Gastéropodes"
"1012497","Gastéropodes"
"1012499","Insectes"
"1012504","Gastéropodes"
"1012505","Gastéropodes"
"1012506","Gastéropodes"
"1012507","Gastéropodes"
"1012508","Gastéropodes"
"1012509","Gastéropodes"
"1012510","Gastéropodes"
"1012518","Insectes"
"1012520","Gastéropodes"
"1012521","Gastéropodes"
"101253","Angiospermes"
"1012540","Insectes"
"101255","Angiospermes"
"1012573","Insectes"
"1012574","Insectes"
"1012575","Insectes"
"1012578","Insectes"
"1012579","Bivalves"
"1012585","Gastéropodes"
"1012586","Gastéropodes"
"101262","Angiospermes"
"1012701","Insectes"
"1012707","Insectes"
"1012708","Insectes"
"1012709","Insectes"
"1012710","Insectes"
"1012711","Insectes"
"1012713","Insectes"
"1012714","Insectes"
"1012715","Insectes"
"1012717","Insectes"
"1012719","Insectes"
"1012721","Insectes"
"1012722","Insectes"
"1012723","Insectes"
"1012724","Insectes"
"1012725","Insectes"
"1012726","Insectes"
"1012727","Insectes"
"1012731","Insectes"
"1012733","Insectes"
"1012735","Insectes"
"1012736","Insectes"
"1012738","Insectes"
"1012740","Insectes"
"1012741","Insectes"
"1012742","Insectes"
"1012744","Insectes"
"1012745","Insectes"
"1012752","Insectes"
"1012761","Insectes"
"1012762","Insectes"
"1012765","Insectes"
"1012767","Insectes"
"1012769","Insectes"
"1012771","Insectes"
"1012773","Insectes"
"1012775","Insectes"
"1012776","Insectes"
"1012778","Insectes"
"1012779","Insectes"
"1012782","Insectes"
"1012785","Insectes"
"1012788","Insectes"
"1012789","Insectes"
"1012790","Insectes"
"1012791","Insectes"
"1012792","Insectes"
"1012793","Insectes"
"1012795","Insectes"
"1012796","Insectes"
"1012797","Insectes"
"1012798","Insectes"
"1012801","Insectes"
"1012802","Insectes"
"1012803","Insectes"
"1012804","Insectes"
"1012805","Insectes"
"1012806","Insectes"
"1012808","Insectes"
"1012809","Insectes"
"1012810","Insectes"
"1012811","Insectes"
"1012812","Insectes"
"1012813","Insectes"
"1012814","Insectes"
"1012819","Insectes"
"1012820","Insectes"
"1012821","Angiospermes"
"1012823","Insectes"
"1012826","Insectes"
"1012828","Insectes"
"1012832","Insectes"
"1012833","Insectes"
"1012834","Insectes"
"1012837","Insectes"
"1012839","Insectes"
"1012841","Insectes"
"1012843","Insectes"
"1012844","Insectes"
"1012845","Insectes"
"1012854","Insectes"
"1012856","Insectes"
"1012857","Insectes"
"1012859","Insectes"
"101286","Angiospermes"
"1012861","Insectes"
"1012864","Insectes"
"1012867","Insectes"
"1012869","Insectes"
"1012871","Insectes"
"1012872","Insectes"
"1012874","Insectes"
"1012875","Insectes"
"1012877","Insectes"
"1012878","Insectes"
"1012879","Insectes"
"1012881","Insectes"
"1012883","Insectes"
"1012886","Insectes"
"1012887","Insectes"
"1012892","Insectes"
"1012894","Insectes"
"1012896","Insectes"
"1012897","Insectes"
"1012898","Insectes"
"1012899","Insectes"
"1012900","Insectes"
"1012904","Insectes"
"1012906","Insectes"
"1012907","Insectes"
"1012908","Insectes"
"1012910","Insectes"
"1012912","Insectes"
"1012918","Insectes"
"1012921","Insectes"
"1012922","Insectes"
"1012923","Insectes"
"1012925","Insectes"
"1012926","Insectes"
"1012928","Insectes"
"1012930","Insectes"
"1012931","Insectes"
"1012932","Insectes"
"1012933","Insectes"
"1012934","Insectes"
"1012936","Insectes"
"1012937","Insectes"
"1012939","Insectes"
"1012940","Insectes"
"1012942","Insectes"
"1012944","Insectes"
"1012945","Insectes"
"1012948","Insectes"
"101295","Angiospermes"
"1012950","Insectes"
"1012951","Insectes"
"1012952","Insectes"
"1012954","Insectes"
"1012956","Insectes"
"1012957","Insectes"
"1012959","Insectes"
"101296","Angiospermes"
"1012961","Insectes"
"1012962","Insectes"
"1012963","Insectes"
"1012964","Insectes"
"1012966","Insectes"
"1012967","Insectes"
"1012969","Insectes"
"1012972","Insectes"
"1012974","Insectes"
"1012975","Insectes"
"1012976","Insectes"
"1012977","Insectes"
"1012979","Insectes"
"1012982","Insectes"
"1012983","Insectes"
"1012984","Insectes"
"1012986","Insectes"
"1012987","Insectes"
"101299","Angiospermes"
"1012990","Insectes"
"1012992","Insectes"
"1012993","Insectes"
"1012994","Insectes"
"1012995","Insectes"
"1012996","Insectes"
"1012997","Insectes"
"1012998","Insectes"
"1012999","Insectes"
"10130","Insectes"
"101300","Angiospermes"
"1013001","Insectes"
"1013002","Insectes"
"1013003","Insectes"
"1013004","Insectes"
"1013008","Insectes"
"1013010","Insectes"
"1013012","Insectes"
"1013014","Insectes"
"1013016","Insectes"
"1013025","Insectes"
"1013027","Insectes"
"1013028","Insectes"
"1013029","Insectes"
"1013032","Insectes"
"1013033","Insectes"
"1013106","Insectes"
"1013112","Insectes"
"1013118","Insectes"
"1013121","Insectes"
"1013124","Insectes"
"101315","Angiospermes"
"1013169","Insectes"
"1013170","Insectes"
"1013171","Insectes"
"1013172","Insectes"
"1013173","Insectes"
"1013174","Insectes"
"1013175","Insectes"
"1013177","Insectes"
"1013179","Insectes"
"1013181","Insectes"
"1013182","Insectes"
"1013185","Insectes"
"1013187","Insectes"
"10132","Insectes"
"1013212","Hépatiques et Anthocérotes"
"1013253","Insectes"
"1013280","Insectes"
"1013284","Insectes"
"1013286","Insectes"
"1013289","Insectes"
"1013292","Insectes"
"1013293","Insectes"
"1013295","Insectes"
"1013298","Insectes"
"1013302","Insectes"
"1013303","Insectes"
"1013305","Insectes"
"1013307","Insectes"
"1013311","Insectes"
"1013314","Insectes"
"1013316","Insectes"
"1013320","Insectes"
"1013324","Insectes"
"1013327","Insectes"
"1013330","Insectes"
"1013331","Insectes"
"1013332","Insectes"
"1013333","Insectes"
"1013334","Insectes"
"1013335","Insectes"
"1013336","Insectes"
"1013344","Insectes"
"1013347","Insectes"
"1013357","Insectes"
"1013359","Insectes"
"1013364","Insectes"
"1013369","Insectes"
"1013370","Insectes"
"1013371","Insectes"
"1013373","Insectes"
"1013375","Insectes"
"1013377","Insectes"
"1013379","Insectes"
"1013380","Insectes"
"1013383","Myriapodes"
"1013384","Insectes"
"1013386","Insectes"
"1013388","Insectes"
"1013390","Insectes"
"1013392","Insectes"
"1013394","Insectes"
"1013395","Insectes"
"1013396","Insectes"
"1013397","Insectes"
"1013398","Insectes"
"10134","Insectes"
"1013401","Insectes"
"1013402","Insectes"
"1013404","Insectes"
"1013405","Insectes"
"1013409","Insectes"
"1013410","Insectes"
"1013411","Insectes"
"1013413","Insectes"
"1013414","Insectes"
"1013415","Insectes"
"1013416","Insectes"
"1013417","Insectes"
"1013419","Insectes"
"1013420","Insectes"
"1013423","Insectes"
"1013424","Insectes"
"1013425","Insectes"
"1013426","Insectes"
"1013427","Insectes"
"1013428","Insectes"
"1013433","Insectes"
"1013435","Insectes"
"1013437","Insectes"
"1013457","Insectes"
"1013458","Insectes"
"1013459","Insectes"
"1013460","Insectes"
"1013461","Insectes"
"1013463","Autres"
"1013472","Autres"
"1013477","Insectes"
"1013481","Reptiles"
"1013485","Arachnides"
"1013486","Reptiles"
"1013488","Arachnides"
"1013492","Arachnides"
"1013502","Reptiles"
"1013507","Angiospermes"
"1013516","Amphibiens"
"1013522","Insectes"
"1013524","Insectes"
"1013525","Insectes"
"1013526","Insectes"
"1013528","Insectes"
"1013531","Insectes"
"1013532","Insectes"
"1013545","Insectes"
"1013549","Reptiles"
"1013569","Insectes"
"1013570","Insectes"
"1013573","Insectes"
"1013578","Autres"
"1013585","Insectes"
"1013594","Insectes"
"1013597","Insectes"
"10136","Insectes"
"1013600","Insectes"
"1013601","Insectes"
"1013604","Insectes"
"1013614","Insectes"
"1013663","Insectes"
"1013672","Insectes"
"1013673","Insectes"
"1013687","Insectes"
"1013690","Insectes"
"10137","Insectes"
"1013757","Insectes"
"1013758","Insectes"
"1013815","Angiospermes"
"1013821","Insectes"
"1013826","Insectes"
"1013829","Insectes"
"1013832","Insectes"
"1013836","Insectes"
"1013838","Insectes"
"1013842","Angiospermes"
"1013848","Insectes"
"1013850","Arachnides"
"1013851","Insectes"
"1013853","Insectes"
"1013856","Poissons"
"1013864","Angiospermes"
"1013882","Insectes"
"1013886","Arachnides"
"1013898","Insectes"
"1013899","Insectes"
"1013901","Poissons"
"1013902","Poissons"
"1013907","Insectes"
"1013909","Insectes"
"1013916","Arachnides"
"1013918","Arachnides"
"1013919","Arachnides"
"101392","Angiospermes"
"1013920","Arachnides"
"1013921","Arachnides"
"1013927","Insectes"
"101394","Angiospermes"
"1013962","Gastéropodes"
"1013963","Arachnides"
"1013971","Gastéropodes"
"1013979","Gastéropodes"
"1013981","Insectes"
"1013982","Gastéropodes"
"1013983","Insectes"
"1013984","Gastéropodes"
"1013985","Gastéropodes"
"1013986","Gastéropodes"
"1013988","Gastéropodes"
"1013989","Gastéropodes"
"1013991","Gastéropodes"
"1013993","Gastéropodes"
"1013994","Gastéropodes"
"1013996","Insectes"
"1013997","Insectes"
"10140","Insectes"
"1014000","Insectes"
"1014001","Insectes"
"1014003","Insectes"
"1014005","Insectes"
"1014012","Insectes"
"1014017","Insectes"
"1014021","Insectes"
"1014023","Insectes"
"1014025","Insectes"
"1014026","Insectes"
"1014027","Insectes"
"1014028","Insectes"
"1014029","Insectes"
"1014034","Insectes"
"1014037","Gastéropodes"
"101404","Angiospermes"
"101405","Angiospermes"
"1014070","Insectes"
"1014071","Insectes"
"1014072","Insectes"
"1014094","Arachnides"
"10141","Insectes"
"1014100","Amphibiens"
"1014101","Amphibiens"
"1014105","Ptéridophytes"
"101411","Angiospermes"
"1014112","Amphibiens"
"1014114","Amphibiens"
"1014116","Insectes"
"101412","Angiospermes"
"1014127","Insectes"
"1014128","Insectes"
"1014130","Insectes"
"1014132","Insectes"
"1014133","Insectes"
"1014134","Insectes"
"1014136","Insectes"
"1014138","Arachnides"
"101414","Angiospermes"
"1014143","Insectes"
"1014144","Insectes"
"1014146","Insectes"
"1014147","Insectes"
"1014154","Insectes"
"1014157","Insectes"
"1014159","Insectes"
"101416","Angiospermes"
"1014162","Insectes"
"1014164","Insectes"
"1014166","Insectes"
"101417","Angiospermes"
"1014171","Insectes"
"1014172","Insectes"
"1014173","Insectes"
"1014177","Insectes"
"1014180","Insectes"
"1014182","Insectes"
"1014184","Insectes"
"1014185","Insectes"
"1014186","Insectes"
"1014187","Insectes"
"1014192","Insectes"
"1014195","Insectes"
"1014196","Insectes"
"1014197","Insectes"
"1014199","Insectes"
"10142","Insectes"
"1014202","Insectes"
"1014212","Insectes"
"1014213","Insectes"
"1014214","Insectes"
"1014217","Insectes"
"1014218","Insectes"
"1014219","Insectes"
"1014221","Insectes"
"1014222","Insectes"
"1014223","Insectes"
"1014224","Insectes"
"1014225","Insectes"
"1014226","Insectes"
"1014227","Insectes"
"1014228","Insectes"
"1014229","Arachnides"
"1014231","Insectes"
"1014234","Arachnides"
"1014235","Arachnides"
"1014243","Arachnides"
"1014244","Arachnides"
"1014245","Insectes"
"1014247","Insectes"
"1014259","Angiospermes"
"1014284","Poissons"
"1014291","Insectes"
"1014292","Insectes"
"1014293","Insectes"
"1014294","Insectes"
"10143","Insectes"
"1014300","Insectes"
"1014315","Insectes"
"1014318","Arachnides"
"1014326","Insectes"
